#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  45 212
# Band-Index    1
   1.39875    -17.033677
   1.38056    -17.033661
   1.36237    -17.033651
   1.34417    -17.033646
   1.34417    -17.033646
   1.31266    -17.033649
   1.28115    -17.033647
   1.24964    -17.033644
   1.21813    -17.033613
   1.21813    -17.033613
   0.99969    -17.055032
   0.78124    -17.105853
   0.56280    -17.155416
   0.34435    -17.175589
   0.34435    -17.175589
   0.30797    -17.175693
   0.27158    -17.175693
   0.23520    -17.175682
   0.19881    -17.175664
   0.19881    -17.175664
   0.18062    -17.175654
   0.16243    -17.175641
   0.14423    -17.175631
   0.12604    -17.175631
   0.12604    -17.175631
   0.09453    -17.175627
   0.06302    -17.175625
   0.03151    -17.175618
   0.00000    -17.175589
 
# Band-Index   19
   0.00000    -16.664851
   0.03151    -16.661641
   0.06302    -16.652564
   0.09453    -16.639856
   0.12604    -16.631720
   0.12604    -16.631720
   0.14423    -16.630523
   0.16243    -16.627003
   0.18062    -16.621320
   0.19881    -16.613747
   0.19881    -16.613747
   0.23520    -16.631700
   0.27158    -16.648678
   0.30797    -16.660586
   0.34435    -16.664851
   0.34435    -16.664851
   0.56280    -16.646764
   0.78124    -16.602151
   0.99969    -16.556179
   1.21813    -16.536758
   1.21813    -16.536758
   1.24964    -16.533499
   1.28115    -16.524304
   1.31266    -16.511445
   1.34417    -16.503204
   1.34417    -16.503204
   1.36237    -16.502002
   1.38056    -16.498449
   1.39875    -16.492712
   1.41694    -16.485072
   1.41694    -16.485072
   1.45333    -16.503195
   1.48971    -16.520372
   1.52610    -16.532433
   1.56248    -16.536758
   1.56248    -16.503204
   1.78093    -16.522708
   1.99937    -16.568826
   2.21782    -16.613564
   2.43627    -16.631720
   2.43627    -16.485072
   2.65471    -16.504602
   2.87316    -16.550776
   3.09160    -16.595566
   3.31005    -16.613747
 
# Band-Index   20
   3.31005    -16.613726
   3.09160    -16.595545
   2.87316    -16.550754
   2.65471    -16.504580
   2.43627    -16.485050
   2.43627    -16.594554
   2.21782    -16.576365
   1.99937    -16.531509
   1.78093    -16.485282
   1.56248    -16.465722
   1.56248    -16.422236
   1.52610    -16.428543
   1.48971    -16.444951
   1.45333    -16.465738
   1.41694    -16.485050
   1.41694    -16.485050
   1.39875    -16.477205
   1.38056    -16.471032
   1.36237    -16.467082
   1.34417    -16.465722
   1.34417    -16.465722
   1.31266    -16.456090
   1.28115    -16.439776
   1.24964    -16.427008
   1.21813    -16.422236
   1.21813    -16.422236
   0.99969    -16.441828
   0.78124    -16.488143
   0.56280    -16.533074
   0.34435    -16.551292
   0.34435    -16.551292
   0.30797    -16.557574
   0.27158    -16.573905
   0.23520    -16.594565
   0.19881    -16.613726
   0.19881    -16.613726
   0.18062    -16.605947
   0.16243    -16.599827
   0.14423    -16.595904
   0.12604    -16.594554
   0.12604    -16.594554
   0.09453    -16.584986
   0.06302    -16.568763
   0.03151    -16.556043
   0.00000    -16.551292
 
# Band-Index   21
   0.00000    -15.948945
   0.03151    -15.948908
   0.06302    -15.948912
   0.09453    -15.948912
   0.12604    -15.948913
   0.12604    -15.948913
   0.14423    -15.948911
   0.16243    -15.948909
   0.18062    -15.948908
   0.19881    -15.948901
   0.19881    -15.948901
   0.23520    -15.948926
   0.27158    -15.948939
   0.30797    -15.948942
   0.34435    -15.948945
   0.34435    -15.948945
   0.56280    -15.931045
   0.78124    -15.887192
   0.99969    -15.842380
   1.21813    -15.823545
   1.21813    -15.823545
   1.24964    -15.823508
   1.28115    -15.823512
   1.31266    -15.823515
   1.34417    -15.823512
   1.34417    -15.823512
   1.36237    -15.823512
   1.38056    -15.823507
   1.39875    -15.823501
   1.41694    -15.823496
   1.41694    -15.823496
   1.45333    -15.823522
   1.48971    -15.823537
   1.52610    -15.823543
   1.56248    -15.823545
   1.56248    -15.823512
   1.78093    -15.842348
   1.99937    -15.887160
   2.21782    -15.931018
   2.43627    -15.948913
   2.43627    -15.823496
   2.65471    -15.842331
   2.87316    -15.887150
   3.09160    -15.931001
   3.31005    -15.948901
 
# Band-Index   22
   3.31005    -15.796924
   3.09160    -15.779247
   2.87316    -15.735931
   2.65471    -15.691639
   2.43627    -15.673019
   2.43627    -15.850480
   2.21782    -15.832726
   1.99937    -15.789205
   1.78093    -15.744716
   1.56248    -15.726013
   1.56248    -15.823436
   1.52610    -15.810668
   1.48971    -15.775521
   1.45333    -15.725995
   1.41694    -15.673019
   1.41694    -15.673019
   1.39875    -15.695541
   1.38056    -15.712248
   1.36237    -15.722539
   1.34417    -15.726013
   1.34417    -15.726013
   1.31266    -15.749779
   1.28115    -15.786949
   1.24964    -15.813843
   1.21813    -15.823436
   1.21813    -15.823436
   0.99969    -15.842271
   0.78124    -15.887084
   0.56280    -15.930937
   0.34435    -15.948837
   0.34435    -15.948837
   0.30797    -15.935949
   0.27158    -15.900467
   0.23520    -15.850453
   0.19881    -15.796924
   0.19881    -15.796924
   0.18062    -15.819689
   0.16243    -15.836572
   0.14423    -15.846966
   0.12604    -15.850480
   0.12604    -15.850480
   0.09453    -15.874476
   0.06302    -15.912006
   0.03151    -15.939153
   0.00000    -15.948837
 
# Band-Index   23
   0.00000    -15.548006
   0.03151    -15.579801
   0.06302    -15.642399
   0.09453    -15.704376
   0.12604    -15.736750
   0.12604    -15.736750
   0.14423    -15.741159
   0.16243    -15.753782
   0.18062    -15.773043
   0.19881    -15.796910
   0.19881    -15.796910
   0.23520    -15.736761
   0.27158    -15.663374
   0.30797    -15.588569
   0.34435    -15.548006
   0.34435    -15.548006
   0.56280    -15.530977
   0.78124    -15.489258
   0.99969    -15.446609
   1.21813    -15.428682
   1.21813    -15.428682
   1.24964    -15.459317
   1.28115    -15.520525
   1.31266    -15.581567
   1.34417    -15.613533
   1.34417    -15.613533
   1.36237    -15.617889
   1.38056    -15.630361
   1.39875    -15.649401
   1.41694    -15.673006
   1.41694    -15.673006
