#k-distance eigenvalue[eV]
2.21782016 -15.43130000
2.43626544 -15.44840000
2.43626544 -15.32900000
2.65471071 -15.34690000
2.87315599 -15.38960000
3.09160126 -15.43130000
3.31004654 -15.44830000

0.00000000 -15.25380000
0.03151036 -15.22070000
0.06302072 -15.15570000
0.09453108 -15.09390000
0.12604144 -15.06470000
0.12604144 -15.06470000
0.14423396 -15.06110000
0.16242647 -15.05110000
0.18061899 -15.03730000
0.19881150 -15.02300000
0.19881150 -15.02300000
0.23519653 -15.06490000
0.27158156 -15.13420000
0.30796659 -15.21150000
0.34435162 -15.25380000
0.34435162 -15.25380000
0.56279689 -15.23570000
0.78124217 -15.19140000
0.99968744 -15.14600000
1.21813272 -15.12690000
1.21813272 -15.12690000
1.24964308 -15.09460000
1.28115344 -15.02960000
1.31266380 -14.96550000
1.34417416 -14.93380000
1.34417416 -14.93380000
1.36236667 -14.92970000
1.38055919 -14.91840000
1.39875170 -14.90220000
1.41694422 -14.88460000
1.41694422 -14.88460000
1.45332925 -14.93400000
1.48971427 -15.00770000
1.52609931 -15.08560000
1.56248434 -15.12690000
1.56248434 -14.93380000
1.78092961 -14.95340000
1.99937489 -15.00010000
2.21782016 -15.04590000
2.43626544 -15.06470000
2.43626544 -14.88460000
2.65471071 -14.90530000
2.87315599 -14.95460000
3.09160126 -15.00310000
3.31004654 -15.02300000

0.00000000 -14.98440000
0.03151036 -14.98530000
0.06302072 -14.98860000
0.09453108 -14.99520000
0.12604144 -15.00140000
0.12604144 -15.00140000
0.14423396 -15.00240000
0.16242647 -15.00580000
0.18061899 -15.01220000
0.19881150 -15.02300000
0.19881150 -15.02300000
0.23519653 -15.00130000
0.27158156 -14.99030000
0.30796659 -14.98570000
0.34435162 -14.98440000
0.34435162 -14.98440000
0.56279689 -14.96300000
0.78124217 -14.91070000
0.99968744 -14.85700000
1.21813272 -14.83440000
1.21813272 -14.83440000
1.24964308 -14.83560000
1.28115344 -14.83980000
1.31266380 -14.84840000
1.34417416 -14.85650000
1.34417416 -14.85650000
1.36236667 -14.85790000
1.38055919 -14.86230000
1.39875170 -14.87070000
1.41694422 -14.88450000
1.41694422 -14.88450000
1.45332925 -14.85640000
1.48971427 -14.84200000
1.52609931 -14.83610000
1.56248434 -14.83440000
1.56248434 -14.85650000
1.78092961 -14.87820000
1.99937489 -14.93000000
2.21782016 -14.98070000
2.43626544 -15.00140000
2.43626544 -14.88450000
2.65471071 -14.90520000
2.87315599 -14.95460000
3.09160126 -15.00310000
3.31004654 -15.02300000

0.00000000 -14.93780000
0.03151036 -14.93780000
0.06302072 -14.93800000
0.09453108 -14.93830000
0.12604144 -14.93840000
0.12604144 -14.93840000
0.14423396 -14.93840000
0.16242647 -14.93850000
0.18061899 -14.93870000
0.19881150 -14.93870000
0.19881150 -14.93870000
0.23519653 -14.93860000
0.27158156 -14.93820000
0.30796659 -14.93790000
0.34435162 -14.93780000
0.34435162 -14.93780000
0.56279689 -14.91660000
0.78124217 -14.86470000
0.99968744 -14.81150000
1.21813272 -14.78900000
1.21813272 -14.78900000
1.24964308 -14.78900000
1.28115344 -14.78930000
1.31266380 -14.78950000
1.34417416 -14.78960000
1.34417416 -14.78960000
1.36236667 -14.78970000
1.38055919 -14.78980000
1.39875170 -14.78990000
1.41694422 -14.79000000
1.41694422 -14.79000000
1.45332925 -14.78980000
1.48971427 -14.78940000
1.52609931 -14.78910000
1.56248434 -14.78900000
1.56248434 -14.78960000
1.78092961 -14.81210000
1.99937489 -14.86530000
2.21782016 -14.91720000
2.43626544 -14.93840000
2.43626544 -14.79000000
2.65471071 -14.81240000
2.87315599 -14.86570000
3.09160126 -14.91760000
3.31004654 -14.93870000

0.00000000 -14.93770000
0.03151036 -14.93620000
0.06302072 -14.93070000
0.09453108 -14.91930000
0.12604144 -14.90880000
0.12604144 -14.90880000
0.14423396 -14.90690000
0.16242647 -14.90070000
0.18061899 -14.88960000
0.19881150 -14.87280000
0.19881150 -14.87280000
0.23519653 -14.90810000
0.27158156 -14.92760000
0.30796659 -14.93560000
0.34435162 -14.93770000
0.34435162 -14.93770000
0.56279689 -14.91650000
0.78124217 -14.86460000
0.99968744 -14.81140000
1.21813272 -14.78890000
1.21813272 -14.78890000
1.24964308 -14.78780000
1.28115344 -14.78370000
1.31266380 -14.77540000
1.34417416 -14.76790000
1.34417416 -14.76790000
1.36236667 -14.76640000
1.38055919 -14.76180000
1.39875170 -14.75330000
1.41694422 -14.73990000
1.41694422 -14.73990000
1.45332925 -14.76720000
1.48971427 -14.78140000
1.52609931 -14.78740000
1.56248434 -14.78890000
1.56248434 -14.76790000
1.78092961 -14.78930000
1.99937489 -14.83990000
2.21782016 -14.88890000
2.43626544 -14.90880000
2.43626544 -14.73990000
2.65471071 -14.76010000
2.87315599 -14.80780000
3.09160126 -14.85410000
3.31004654 -14.87280000

0.00000000 -14.73690000
0.03151036 -14.74220000
0.06302072 -14.76200000
0.09453108 -14.79820000
0.12604144 -14.82260000
0.12604144 -14.82260000
0.14423396 -14.82640000
0.16242647 -14.83710000
0.18061899 -14.85340000
0.19881150 -14.87270000
0.19881150 -14.87270000
0.23519653 -14.82350000
0.27158156 -14.77240000
0.30796659 -14.74410000
0.34435162 -14.73690000
0.34435162 -14.73690000
0.56279689 -14.71790000
0.78124217 -14.67150000
0.99968744 -14.62420000
1.21813272 -14.60440000
1.21813272 -14.60440000
1.24964308 -14.61120000
1.28115344 -14.63460000
1.31266380 -14.67240000
1.34417416 -14.69580000
1.34417416 -14.69580000
1.36236667 -14.69930000
1.38055919 -14.70910000
1.39875170 -14.72350000
1.41694422 -14.73980000
1.41694422 -14.73980000
1.45332925 -14.69670000
1.48971427 -14.64600000
1.52609931 -14.61350000
1.56248434 -14.60440000
1.56248434 -14.69580000
1.78092961 -14.71500000
1.99937489 -14.76050000
2.21782016 -14.80460000
2.43626544 -14.82260000
2.43626544 -14.73980000
2.65471071 -14.76000000
2.87315599 -14.80780000
3.09160126 -14.85400000
3.31004654 -14.87270000

0.00000000 -14.73670000
0.03151036 -14.73650000
0.06302072 -14.73590000
0.09453108 -14.73530000
0.12604144 -14.73510000
0.12604144 -14.73510000
0.14423396 -14.73490000
0.16242647 -14.73460000
0.18061899 -14.73440000
0.19881150 -14.73430000
0.19881150 -14.73430000
0.23519653 -14.73470000
0.27158156 -14.73560000
0.30796659 -14.73650000
0.34435162 -14.73670000
0.34435162 -14.73670000
0.56279689 -14.71770000
0.78124217 -14.67130000
0.99968744 -14.62400000
1.21813272 -14.60420000
1.21813272 -14.60420000
1.24964308 -14.60390000
1.28115344 -14.60340000
1.31266380 -14.60280000
1.34417416 -14.60260000
1.34417416 -14.60260000
1.36236667 -14.60250000
1.38055919 -14.60220000
1.39875170 -14.60190000
1.41694422 -14.60180000
1.41694422 -14.60180000
1.45332925 -14.60220000
1.48971427 -14.60320000
1.52609931 -14.60400000
1.56248434 -14.60420000
1.56248434 -14.60260000
1.78092961 -14.62240000
1.99937489 -14.66970000
2.21782016 -14.71610000
2.43626544 -14.73510000
2.43626544 -14.60180000
2.65471071 -14.62170000
2.87315599 -14.66890000
3.09160126 -14.71530000
3.31004654 -14.73430000

0.00000000 -14.69740000
0.03151036 -14.69700000
0.06302072 -14.69580000
0.09453108 -14.69370000
0.12604144 -14.69200000
0.12604144 -14.69200000
0.14423396 -14.69180000
0.16242647 -14.69110000
0.18061899 -14.68980000
0.19881150 -14.68770000
0.19881150 -14.68770000
0.23519653 -14.69220000
0.27158156 -14.69520000
0.30796659 -14.69690000
0.34435162 -14.69740000
0.34435162 -14.69740000
0.56279689 -14.67690000
0.78124217 -14.62650000
0.99968744 -14.57500000
1.21813272 -14.55330000
1.21813272 -14.55330000
1.24964308 -14.55290000
1.28115344 -14.55170000
1.31266380 -14.54970000
1.34417416 -14.54810000
1.34417416 -14.54810000
1.36236667 -14.54780000
1.38055919 -14.54710000
1.39875170 -14.54590000
1.41694422 -14.54400000
1.41694422 -14.54400000
1.45332925 -14.54820000
1.48971427 -14.55120000
1.52609931 -14.55280000
1.56248434 -14.55330000
1.56248434 -14.54810000
1.78092961 -14.56970000
1.99937489 -14.62120000
2.21782016 -14.67150000
2.43626544 -14.69200000
2.43626544 -14.54400000
2.65471071 -14.56560000
2.87315599 -14.61710000
3.09160126 -14.66730000
3.31004654 -14.68770000

0.00000000 -14.60960000
0.03151036 -14.62300000
0.06302072 -14.65130000
0.09453108 -14.67250000
0.12604144 -14.67980000
0.12604144 -14.67980000
0.14423396 -14.68050000
0.16242647 -14.68240000
0.18061899 -14.68500000
0.19881150 -14.68760000
0.19881150 -14.68760000
0.23519653 -14.67930000
0.27158156 -14.65950000
0.30796659 -14.62700000
0.34435162 -14.60960000
0.34435162 -14.60960000
0.56279689 -14.59100000
0.78124217 -14.54490000
0.99968744 -14.49750000
1.21813272 -14.47740000
1.21813272 -14.47740000
1.24964308 -14.48920000
1.28115344 -14.51300000
1.31266380 -14.53050000
1.34417416 -14.53670000
1.34417416 -14.53670000
1.36236667 -14.53740000
1.38055919 -14.53910000
1.39875170 -14.54140000
1.41694422 -14.54380000
1.41694422 -14.54380000
1.45332925 -14.53630000
1.48971427 -14.51970000
1.52609931 -14.49260000
1.56248434 -14.47740000
1.56248434 -14.53670000
1.78092961 -14.55830000
1.99937489 -14.60950000
2.21782016 -14.65940000
2.43626544 -14.67980000
2.43626544 -14.54380000
2.65471071 -14.56550000
2.87315599 -14.61690000
3.09160126 -14.66710000
3.31004654 -14.68760000

0.00000000 -14.60950000
0.03151036 -14.60980000
0.06302072 -14.61020000
0.09453108 -14.61060000
0.12604144 -14.61070000
0.12604144 -14.61070000
0.14423396 -14.61080000
0.16242647 -14.61100000
0.18061899 -14.61120000
0.19881150 -14.61120000
0.19881150 -14.61120000
0.23519653 -14.61100000
0.27158156 -14.61040000
0.30796659 -14.60990000
0.34435162 -14.60950000
0.34435162 -14.60950000
0.56279689 -14.59080000
0.78124217 -14.54480000
0.99968744 -14.49730000
1.21813272 -14.47720000
1.21813272 -14.47720000
1.24964308 -14.47750000
1.28115344 -14.47790000
1.31266380 -14.47830000
1.34417416 -14.47840000
1.34417416 -14.47840000
1.36236667 -14.47850000
1.38055919 -14.47870000
1.39875170 -14.47880000
1.41694422 -14.47890000
1.41694422 -14.47890000
1.45332925 -14.47870000
1.48971427 -14.47810000
1.52609931 -14.47760000
1.56248434 -14.47720000
1.56248434 -14.47840000
1.78092961 -14.49850000
1.99937489 -14.54600000
2.21782016 -14.59210000
2.43626544 -14.61070000
2.43626544 -14.47890000
2.65471071 -14.49900000
2.87315599 -14.54650000
3.09160126 -14.59260000
3.31004654 -14.61120000

0.00000000 -14.02030000
0.03151036 -13.99970000
0.06302072 -13.94590000
0.09453108 -13.87830000
0.12604144 -13.83800000
0.12604144 -13.83800000
0.14423396 -13.83220000
0.16242647 -13.81550000
0.18061899 -13.78880000
0.19881150 -13.75410000
0.19881150 -13.75410000
0.23519653 -13.83800000
0.27158156 -13.92440000
0.30796659 -13.99310000
0.34435162 -14.02030000
0.34435162 -14.02030000
0.56279689 -14.00510000
0.78124217 -13.96780000
0.99968744 -13.92980000
1.21813272 -13.91390000
1.21813272 -13.91390000
1.24964308 -13.89310000
1.28115344 -13.83900000
1.31266380 -13.77130000
1.34417416 -13.73100000
1.34417416 -13.73100000
1.36236667 -13.72530000
1.38055919 -13.70850000
1.39875170 -13.68180000
1.41694422 -13.64710000
1.41694422 -13.64710000
1.45332925 -13.73100000
1.48971427 -13.81760000
1.52609931 -13.88650000
1.56248434 -13.91390000
1.56248434 -13.73100000
1.78092961 -13.74700000
1.99937489 -13.78520000
2.21782016 -13.82270000
2.43626544 -13.83800000
2.43626544 -13.64710000
2.65471071 -13.66310000
2.87315599 -13.70130000
3.09160126 -13.73880000
3.31004654 -13.75410000

0.00000000 -13.44510000
0.03151036 -13.47550000
0.06302072 -13.54540000
0.09453108 -13.62360000
0.12604144 -13.66740000
0.12604144 -13.66740000
0.14423396 -13.67350000
0.16242647 -13.69120000
0.18061899 -13.71880000
0.19881150 -13.75400000
0.19881150 -13.75400000
0.23519653 -13.66740000
0.27158156 -13.57100000
0.30796659 -13.48460000
0.34435162 -13.44510000
0.34435162 -13.44510000
0.56279689 -13.42970000
0.78124217 -13.39200000
0.99968744 -13.35350000
1.21813272 -13.33730000
1.21813272 -13.33730000
1.24964308 -13.36800000
1.28115344 -13.43830000
1.31266380 -13.51660000
1.34417416 -13.56040000
1.34417416 -13.56040000
1.36236667 -13.56650000
1.38055919 -13.58420000
1.39875170 -13.61180000
1.41694422 -13.64700000
1.41694422 -13.64700000
1.45332925 -13.56040000
1.48971427 -13.46390000
1.52609931 -13.37710000
1.56248434 -13.33730000
1.56248434 -13.56040000
1.78092961 -13.57650000
1.99937489 -13.61470000
2.21782016 -13.65210000
2.43626544 -13.66740000
2.43626544 -13.64700000
2.65471071 -13.66300000
2.87315599 -13.70120000
3.09160126 -13.73870000
3.31004654 -13.75400000

0.00000000 -13.44500000
0.03151036 -13.44500000
0.06302072 -13.44500000
0.09453108 -13.44490000
0.12604144 -13.44490000
0.12604144 -13.44490000
0.14423396 -13.44490000
0.16242647 -13.44490000
0.18061899 -13.44490000
0.19881150 -13.44490000
0.19881150 -13.44490000
0.23519653 -13.44500000
0.27158156 -13.44500000
0.30796659 -13.44510000
0.34435162 -13.44500000
0.34435162 -13.44500000
0.56279689 -13.42960000
0.78124217 -13.39190000
0.99968744 -13.35330000
1.21813272 -13.33710000
1.21813272 -13.33710000
1.24964308 -13.33720000
1.28115344 -13.33710000
1.31266380 -13.33710000
1.34417416 -13.33710000
1.34417416 -13.33710000
1.36236667 -13.33710000
1.38055919 -13.33710000
1.39875170 -13.33710000
1.41694422 -13.33710000
1.41694422 -13.33710000
1.45332925 -13.33710000
1.48971427 -13.33720000
1.52609931 -13.33720000
1.56248434 -13.33710000
1.56248434 -13.33710000
1.78092961 -13.35330000
1.99937489 -13.39180000
2.21782016 -13.42950000
2.43626544 -13.44490000
2.43626544 -13.33710000
2.65471071 -13.35330000
2.87315599 -13.39180000
3.09160126 -13.42950000
3.31004654 -13.44490000

0.00000000 -13.11410000
0.03151036 -13.08770000
0.06302072 -13.02980000
0.09453108 -12.96980000
0.12604144 -12.93880000
0.12604144 -12.93880000
0.14423396 -12.93460000
0.16242647 -12.92270000
0.18061899 -12.90490000
0.19881150 -12.88330000
0.19881150 -12.88330000
0.23519653 -12.93870000
0.27158156 -13.00950000
0.30796659 -13.07990000
0.34435162 -13.11410000
0.34435162 -13.11410000
0.56279689 -13.09930000
0.78124217 -13.06300000
0.99968744 -13.02610000
1.21813272 -13.01060000
1.21813272 -13.01060000
1.24964308 -12.98370000
1.28115344 -12.92460000
1.31266380 -12.86340000
1.34417416 -12.83170000
1.34417416 -12.83170000
1.36236667 -12.82740000
1.38055919 -12.81520000
1.39875170 -12.79680000
1.41694422 -12.77450000
1.41694422 -12.77450000
1.45332925 -12.83160000
1.48971427 -12.90400000
1.52609931 -12.97570000
1.56248434 -13.01060000
1.56248434 -12.83170000
1.78092961 -12.84770000
1.99937489 -12.88600000
2.21782016 -12.92350000
2.43626544 -12.93880000
2.43626544 -12.77450000
2.65471071 -12.79080000
2.87315599 -12.82960000
3.09160126 -12.86770000
3.31004654 -12.88330000

0.00000000 -12.76820000
0.03151036 -12.77410000
0.06302072 -12.79170000
0.09453108 -12.81880000
0.12604144 -12.83760000
0.12604144 -12.83760000
0.14423396 -12.84040000
0.16242647 -12.84900000
0.18061899 -12.86330000
0.19881150 -12.88320000
0.19881150 -12.88320000
0.23519653 -12.83770000
0.27158156 -12.79970000
0.30796659 -12.77610000
0.34435162 -12.76820000
0.34435162 -12.76820000
0.56279689 -12.75180000
0.78124217 -12.71160000
0.99968744 -12.67060000
1.21813272 -12.65330000
1.21813272 -12.65330000
1.24964308 -12.65970000
1.28115344 -12.67850000
1.31266380 -12.70710000
1.34417416 -12.72690000
1.34417416 -12.72690000
1.36236667 -12.72990000
1.38055919 -12.73880000
1.39875170 -12.75370000
1.41694422 -12.77430000
1.41694422 -12.77430000
1.45332925 -12.72700000
1.48971427 -12.68700000
1.52609931 -12.66180000
1.56248434 -12.65330000
1.56248434 -12.72690000
1.78092961 -12.74350000
1.99937489 -12.78300000
2.21782016 -12.82180000
2.43626544 -12.83760000
2.43626544 -12.77430000
2.65471071 -12.79060000
2.87315599 -12.82950000
3.09160126 -12.86760000
3.31004654 -12.88320000

0.00000000 -12.30550000
0.03151036 -12.30540000
0.06302072 -12.30540000
0.09453108 -12.30540000
0.12604144 -12.30540000
0.12604144 -12.30540000
0.14423396 -12.30540000
0.16242647 -12.30540000
0.18061899 -12.30540000
0.19881150 -12.30540000
0.19881150 -12.30540000
0.23519653 -12.30540000
0.27158156 -12.30550000
0.30796659 -12.30550000
0.34435162 -12.30550000
0.34435162 -12.30550000
0.56279689 -12.28880000
0.78124217 -12.24790000
0.99968744 -12.20640000
1.21813272 -12.18900000
1.21813272 -12.18900000
1.24964308 -12.18900000
1.28115344 -12.18900000
1.31266380 -12.18900000
1.34417416 -12.18900000
1.34417416 -12.18900000
1.36236667 -12.18900000
1.38055919 -12.18900000
1.39875170 -12.18900000
1.41694422 -12.18900000
1.41694422 -12.18900000
1.45332925 -12.18900000
1.48971427 -12.18900000
1.52609931 -12.18900000
1.56248434 -12.18900000
1.56248434 -12.18900000
1.78092961 -12.20640000
1.99937489 -12.24790000
2.21782016 -12.28870000
2.43626544 -12.30540000
2.43626544 -12.18900000
2.65471071 -12.20640000
2.87315599 -12.24790000
3.09160126 -12.28870000
3.31004654 -12.30540000

0.00000000 -12.30530000
0.03151036 -12.30420000
0.06302072 -12.30020000
0.09453108 -12.29280000
0.12604144 -12.28700000
0.12604144 -12.28700000
0.14423396 -12.28610000
0.16242647 -12.28330000
0.18061899 -12.27830000
0.19881150 -12.27110000
0.19881150 -12.27110000
0.23519653 -12.28700000
0.27158156 -12.29810000
0.30796659 -12.30370000
0.34435162 -12.30530000
0.34435162 -12.30530000
0.56279689 -12.28860000
0.78124217 -12.24770000
0.99968744 -12.20620000
1.21813272 -12.18880000
1.21813272 -12.18880000
1.24964308 -12.18820000
1.28115344 -12.18550000
1.31266380 -12.18010000
1.34417416 -12.17570000
1.34417416 -12.17570000
1.36236667 -12.17500000
1.38055919 -12.17270000
1.39875170 -12.16880000
1.41694422 -12.16280000
1.41694422 -12.16280000
1.45332925 -12.17560000
1.48971427 -12.18400000
1.52609931 -12.18780000
1.56248434 -12.18880000
1.56248434 -12.17570000
1.78092961 -12.19230000
1.99937489 -12.23200000
2.21782016 -12.27110000
2.43626544 -12.28700000
2.43626544 -12.16280000
2.65471071 -12.17900000
2.87315599 -12.21760000
3.09160126 -12.25550000
3.31004654 -12.27110000

0.00000000 -12.17910000
0.03151036 -12.18800000
0.06302072 -12.21070000
0.09453108 -12.23580000
0.12604144 -12.24880000
0.12604144 -12.24880000
0.14423396 -12.25050000
0.16242647 -12.25550000
0.18061899 -12.26270000
0.19881150 -12.27100000
0.19881150 -12.27100000
0.23519653 -12.24890000
0.27158156 -12.21910000
0.30796659 -12.19080000
0.34435162 -12.17910000
0.34435162 -12.17910000
0.56279689 -12.16550000
0.78124217 -12.13240000
0.99968744 -12.09880000
1.21813272 -12.08480000
1.21813272 -12.08480000
1.24964308 -12.09240000
1.28115344 -12.11190000
1.31266380 -12.13330000
1.34417416 -12.14420000
1.34417416 -12.14420000
1.36236667 -12.14570000
1.38055919 -12.14990000
1.39875170 -12.15590000
1.41694422 -12.16280000
1.41694422 -12.16280000
1.45332925 -12.14440000
1.48971427 -12.11910000
1.52609931 -12.09480000
1.56248434 -12.08480000
1.56248434 -12.14420000
1.78092961 -12.15980000
1.99937489 -12.19710000
2.21782016 -12.23380000
2.43626544 -12.24880000
2.43626544 -12.16280000
2.65471071 -12.17890000
2.87315599 -12.21750000
3.09160126 -12.25550000
3.31004654 -12.27100000

0.00000000 -12.17870000
0.03151036 -12.17890000
0.06302072 -12.17880000
0.09453108 -12.17870000
0.12604144 -12.17870000
0.12604144 -12.17870000
0.14423396 -12.17860000
0.16242647 -12.17850000
0.18061899 -12.17840000
0.19881150 -12.17830000
0.19881150 -12.17830000
0.23519653 -12.17850000
0.27158156 -12.17880000
0.30796659 -12.17900000
0.34435162 -12.17870000
0.34435162 -12.17870000
0.56279689 -12.16520000
0.78124217 -12.13210000
0.99968744 -12.09850000
1.21813272 -12.08450000
1.21813272 -12.08450000
1.24964308 -12.08470000
1.28115344 -12.08450000
1.31266380 -12.08440000
1.34417416 -12.08440000
1.34417416 -12.08440000
1.36236667 -12.08430000
1.38055919 -12.08420000
1.39875170 -12.08410000
